2	2	0	2	2	0	4.022550565306413	1.9954243837663248	-0.02836214954805616	4.5696709696915836e-05
2	2	0	2	2	1	4.036766364671363	1.9923479724580606	0.9552734802608889	6.522006797486435e-05
2	2	0	2	3	0	3.600344998355236	2.6882686920782692	0.3196849315935424	0.00020121978060190154
2	2	0	2	3	1	3.606889626967075	2.686154715689163	1.3094152154118888	0.0001974304527479889
2	2	0	2	4	0	3.09515969230377	3.5959800252440592	0.867992528725253	0.00043754195140661186
2	2	0	2	4	1	3.0986292708303544	3.594258308059031	1.860590540740688	0.0004343108389841727
2	2	0	3	2	0	5.023801866275238	1.996004558542367	-0.028781426315040548	2.51479057526843e-05
2	2	0	3	2	1	5.034204914885154	1.9941590310848663	0.9595364713085957	3.3629358394165324e-05
2	2	0	3	3	0	4.577138837256928	2.7663029700757584	0.3363723636410558	0.00010682076702828961
2	2	0	3	3	1	4.58369621801471	2.7645454435086023	1.3260803166827735	0.00010586220834235541
2	2	0	3	4	0	4.075499132750199	3.7081572673622882	0.8849067845765575	0.00019270665902347374
2	2	0	3	4	1	4.079691978166813	3.7064776409707054	1.8760026667759213	0.00019166107724911168
2	2	0	4	2	0	6.042646518345212	1.9938982450325529	-0.05008881605841964	2.7967070802358996e-05
2	2	0	4	2	1	6.057023126005587	1.9917463439713954	0.9340715070296213	3.576920071588347e-05
2	2	0	4	3	0	5.577008753302627	2.8101872588455095	0.32506125911843853	6.674186456381662e-05
2	2	0	4	3	1	5.586055782831517	2.8081297572295068	1.3109224199395015	6.72140885018085e-05
2	2	0	4	4	0	5.0766694633713305	3.767688952912385	0.8693417975897653	0.00010493450867197216
2	2	0	4	4	1	5.082803809843509	3.765632976040591	1.8564679480674542	0.00010475962095070809
2	2	1	2	2	0	4.036766364671227	1.9923479724580926	0.955273480261031	6.522006797471813e-05
2	2	1	2	2	1	4.054527741501425	1.9884701128963596	1.9351929551195024	8.955868980470161e-05
2	2	1	2	3	0	3.606889626967075	2.686154715689163	1.3094152154118888	0.00019743045274798866
2	2	1	2	3	1	3.61472464923346	2.683598626675888	2.2973078158589466	0.00019334826302456898
2	2	1	2	4	0	3.0986292708303544	3.594258308059031	1.860590540740688	0.00043431083898417264
2	2	1	2	4	1	3.1026629537513717	3.592236347252598	2.8521054788392686	0.0004305868242461812
2	2	1	3	2	0	5.034204914885154	1.9941590310848663	0.9595364713085957	3.362935839416528e-05
2	2	1	3	2	1	5.046686999816796	1.9919297155453706	1.94568753334174	4.38100375365928e-05
2	2	1	3	3	0	4.583696218014838	2.764545443508566	1.326080316682587	0.0001058622083423205
2	2	1	3	3	1	4.591257900945318	2.7625060590993393	2.314330727208114	0.00010502222210551777
2	2	1	3	4	0	4.079691978166813	3.7064776409707054	1.8760026667759213	0.00019166107724911157
2	2	1	3	4	1	4.08440730321982	3.7045773050427035	2.866078307947264	0.00019052469507474962
2	2	1	4	2	0	6.057023126005587	1.9917463439713954	0.9340715070296213	3.576920071588353e-05
2	2	1	4	2	1	6.073820217220746	1.9892230810738867	1.915733508592032	4.4868057559007004e-05
2	2	1	4	3	0	5.586055782831517	2.8081297572295068	1.3109224199395015	6.72140885018082e-05
2	2	1	4	3	1	5.596241079906346	2.805805277661984	2.29512081947027	6.809281598458367e-05
2	2	1	4	4	0	5.082803809843448	3.7656329760406106	1.8564679480675892	0.00010475962095070358
2	2	1	4	4	1	5.089579507755142	3.7633536300779156	2.8423415862309973	0.00010465360449770022
2	3	0	2	2	0	3.600344998355201	2.6882686920782803	0.31968493159359923	0.0002012197806019198
2	3	0	2	2	1	3.6068896269671287	2.686154715689148	1.3094152154117928	0.000197430452747976
2	3	0	2	3	0	4.0100105616850374	2.9969465084754616	-0.018898265260437697	1.661168498672486e-05
2	3	0	2	3	1	4.014041405461559	2.995633856969469	0.9741053818871706	2.116637587977302e-05
2	3	0	2	4	0	3.780815178558388	3.637218254955235	0.2472963117252185	9.086380181587417e-05
2	3	0	2	4	1	3.7832264254486465	3.636211144005814	1.2421914193701422	8.973755690273503e-05
2	3	0	3	2	0	4.446058873639936	2.5979893293105016	0.4486308288040739	0.00016483941137168255
2	3	0	3	2	1	4.449090497387966	2.5972042223319387	1.4441551010696756	0.0001637072393954231
2	3	0	3	3	0	5.010570285108007	2.9973332912903428	-0.019182477613803428	9.139575040196558e-06
2	3	0	3	3	1	5.01354563548141	2.9965392686999053	0.9757876745842236	1.1130972866054079e-05
2	3	0	3	4	0	4.76099133501963	3.723876417849508	0.26954064597696004	5.123250582835012e-05
2	3	0	3	4	1	4.763325867951164	3.7230582812833943	1.2646503500340884	5.084393120718168e-05
2	3	0	4	2	0	5.329009033857644	2.5263956065894346	0.5360743102621583	0.00013318277321902649
2	3	0	4	2	1	5.333309568858675	2.525476476764692	1.5300188823628602	0.0001323051960968966
2	3	0	4	3	0	6.018945736164408	2.995921482561163	-0.033400043803972324	1.0174404836025329e-05
2	3	0	4	3	1	6.023077969975001	2.994988475887264	0.9597470480733072	1.2020268978930133e-05
2	3	0	4	4	0	5.7579889604078	3.7745045188501263	0.26492786026010506	3.225305651184134e-05
