k1	th1	k2	th2	k3	th3	err
17.758418993414473	18.818962468946975	9.705087540174322	2.7685744871396656	20.126767077155613	17.780958284540034	1.0705756409518248e-05
20.640849263242263	44.60562082160123	26.631404624927995	0.8992873394491712	21.35908436075859	43.860357799970885	1.3842603510134802e-06
0.5459906680722254	31.740445503689806	18.478489630647957	3.363251492626989	6.990971590813989	11.186917729425916	0.0014255760965880527
11.032080966878773	74.18278238226044	26.2461785641344	2.451179685251648	12.200507331709497	70.63086041505524	4.805470174280405e-06
4.43641664619693	51.70327506222199	25.55383475184845	1.0406461276672445	5.278553295797532	47.452664476649815	3.7786517440441874e-05
7.580103337177734	86.67425521231743	8.238142297998415	0.8797345178895616	7.734032359827246	85.80962948199456	1.4065819663798786e-06
13.10890958273812	51.85050256323758	12.820697689848517	3.296433691404222	14.436379429084694	49.50550734100466	5.123968849455792e-06
18.380953986349414	67.53067736327829	0.3793957025710056	2.7375794707287344	nan	nan	nan
4.994219066002642	51.25175189099039	16.597003591947903	1.9005762616733912	5.967226971084657	46.9921440938654	3.172596420931322e-05
2.4224144300672816	1.7617127408037663	17.146191906801977	0.4806576630183546	13.664488607582133	0.9151243051218869	0.002841803564303922
23.094349987312505	81.81121589091833	2.190410556471201	0.688342152101013	15.64576586661403	118.50783031910312	6.98526792921344e-05
18.496295594587046	102.20015279273564	26.85851526184421	1.7096598833370893	19.09516319707663	100.60413268069212	6.436497440498066e-07
17.969331369722017	58.449539408827334	13.127180088610638	2.4609798428463483	18.86730551869837	57.07784612850849	1.6976134620722343e-06
15.784674872706525	38.85924172271728	0.1857703221914908	1.3905191640966474	nan	nan	nan
20.08658699846743	34.302425754191106	26.893226558985198	3.02678754239601	23.14170985023479	32.123690469954184	6.166633436433599e-06
20.027143909593317	45.93557820292599	6.850628077122578	0.2385066854904452	20.096291771782976	45.85792150585798	1.4135001981076588e-07
6.5019309669478105	15.54928264908024	11.786921531334082	2.9416027523190826	10.157515655653771	12.83633952713379	0.00010509307124233593
7.54569852006698	90.47780055261528	4.1734839214134976	1.1809234493869807	7.654818196660824	89.83167254071374	9.648140028954227e-07
5.652233468368199	52.104350072798994	15.621242625981557	1.5958381904356023	6.416089221296659	48.96580137063366	1.966810755089667e-05
3.2184956428502627	63.78328880591967	20.331875304554238	0.7515997713480528	3.659903446890864	59.83639098169121	3.864147266290871e-05
22.745510495414837	62.447658475778894	5.185635622868522	2.9522178233802054	23.211909773034815	61.83209797202235	5.092960549903471e-07
5.628400353786459	89.32842800267522	8.307110995648518	0.2920645383644043	5.680082372197256	88.91875145293403	9.188215195539515e-07
17.59916788539009	81.93964229029216	28.3450379045566	0.18778880790230174	17.68716434051061	81.73463817498661	1.355440986065946e-07
11.670299647382643	74.93136965283512	0.976584998732731	1.1456384487340099	nan	nan	nan
9.574050051105901	89.38858794210395	28.02719339706222	0.8980198859070616	9.947833309122592	87.70390229539319	1.9361581614179302e-06
17.972244298679453	39.837703724424436	19.811790019443947	1.6851953727685203	19.19101764413444	38.58944980938972	3.301306924412029e-06
3.5505252912637153	60.95838904861824	18.866420026867768	0.15525449365936744	3.625902710329088	60.319765445835735	6.09724359482298e-06
17.662843579830106	76.21680592714532	24.803116291053307	0.673421722941606	17.965227884260685	75.57580283192797	4.943776653047873e-07
19.803118412986194	83.36309763409493	16.495100271614703	0.2406765005068087	19.879545063862025	83.20185887145847	8.903822543927333e-08
23.802289053976793	69.03987242085014	21.493867753960167	2.0664697395834737	24.715518583289587	67.77950658583117	8.195446174163727e-07
21.98944578724201	99.12955310278176	23.38633339087093	2.400746835572015	22.774650947449302	97.43550360486103	5.894971494825311e-07
4.3341725840019905	45.66894827120064	27.878542864507025	0.3329731626917896	4.609484005186738	44.28980380060934	1.7012016860256005e-05
9.152758009175422	63.23251977020039	9.772626047422241	2.8199344101865136	9.91531917408315	60.8150277289763	5.602955387323062e-06
19.260380644435752	51.32024419701781	19.030246558861236	0.5972317686594658	19.592365518028252	50.88637272757044	6.661758365070988e-07
19.984560930420585	50.07557391871685	18.778875785775035	1.9346132527189013	21.055706412640653	48.81895663222329	1.8757624913917628e-06
19.488640449072985	40.40418177407174	15.16104962953963	0.039082066475780275	20.071745614490144	39.31153864504604	1.1872142129355144e-05
19.23573359891352	95.72399285734394	13.362052301926155	2.8920365957024905	19.890854002982472	94.16326595833839	6.765615131433604e-07
15.129450717283111	79.79036622959086	22.690539003595497	2.261620595538464	16.032458725051338	77.55614941540601	1.832701108481492e-06
7.2259295859951145	55.88976439363134	5.856130559485246	0.2970707804348867	7.288484383491126	55.648501809376285	9.979952364646527e-07
6.144573882780302	63.95050265281854	13.590176487982237	0.592258302211076	6.353430885679136	62.89442238430304	4.1271585276452986e-06
23.70297293855805	20.025398815875867	17.11504237217348	3.3179660548478873	27.704765133246244	18.705269149217973	7.92718395453913e-06
3.16555816910695	28.090570064164908	9.899383759346591	0.9383903446079119	3.80338181211855	25.670341975379255	0.00011803347371791328
1.9416158949022213	101.64591469649147	14.04619029689079	3.061892093760084	2.8613481905784304	83.99804963502497	0.0001358960949283584
14.05504635917808	12.914579272038562	20.78472594464509	1.8527418046670847	18.16654516287112	11.53051509605291	3.630885915790399e-05
7.249015135094036	45.92387224158133	7.097231079827839	0.026904537651993715	12.232075709959593	28.6410998870151	0.0003818746818089543
0.49322180040793207	43.84114754647585	23.48261082794881	0.8453037867173158	1.6693892877266656	24.486836200190154	0.003381914098472633
6.677372878336662	73.72939274549793	5.151382087474534	3.0315849178171783	7.085759598618968	71.61733185237942	5.368201865940608e-06
6.683195688087329	15.814638290328425	18.28209269151345	0.613608799506042	7.773738023347718	14.693002528075018	6.0415429633770485e-05
15.79156709970668	77.89211984889033	28.690613598766866	1.4668789736959214	16.497122875890653	76.23167398305023	1.3784227119682005e-06
20.112000663192596	8.475538240719821	27.44642362661639	0.3669404097755153	21.686487669954772	8.172395138476297	1.5451340968230523e-05
18.10229798971738	3.7145713380490797	1.6815544999781737	0.18358053595233437	17.2509011708282	3.903917228041326	0.0002724646445875877
22.3666253542895	9.450696671631041	15.85777067674511	1.9602299255520044	27.004356627197627	8.731012907788067	1.8785467045506972e-05
20.734804646155023	38.00790063617324	5.209389963071786	1.308246864123599	21.080886381689748	37.69972555364614	7.75394167886624e-07
6.893407144542624	84.3311722817664	28.31051980367523	1.6319648926389432	7.621737016393984	80.25948373037572	7.698235232880719e-06
5.48550343232166	22.517164849914245	3.7640094869886638	1.8745715874321847	6.101330716958312	21.40037295648808	3.680954541087402e-05
15.12196392659072	19.650185888527293	27.61781280309358	1.5132332934775539	17.882748549722933	18.166878145078336	1.803574607613362e-05
8.24995322891593	37.23580535669314	16.47060959584811	0.19770908673758822	8.39117397472444	36.92113972422645	2.5078581031402897e-06
4.7866503608847	35.56078373438833	5.051723536238538	2.490049930081599	5.472067935553124	33.34354427305983	3.540865913380565e-05
15.463100828875413	102.20509835793384	24.919769924494428	2.6632705505400565	16.348153554337696	99.45282799011562	1.3453767095224103e-06
22.779195712268287	88.17154419256813	21.117519420330304	1.4640857815100279	23.283366769972922	87.22230074757923	4.050765366803909e-07
15.353291020695684	4.885747674077927	6.1707236678171355	2.4622629234483546	19.818524926431984	4.514057819943784	2.8633205314660227e-05
4.534644400500477	50.870460961700765	1.032413207756379	0.1624163448789011	1.36818596018286	118.9618512823699	0.0011250952868378844
13.230201098189944	94.71582223553186	28.10151031672791	1.5482654780239087	13.835627445848045	92.64486995780148	1.4332287972882943e-06
22.139658659113447	89.59079811377273	20.54749036582391	2.999417041067281	23.12795523043985	87.70078510791708	7.890933252240333e-07
5.6391819493621895	102.82812493338474	16.039530813792894	3.1272318368413425	6.410713455682094	96.5648608297104	1.010475526071481e-05
15.498737559279794	59.72912471355894	22.356138885958178	0.16592165148801008	15.590374939507806	59.552609583132195	2.554801272932279e-07
23.388253381504487	31.502817533527484	10.375126188214178	0.6863444262432827	23.782993070830152	31.243265621926106	8.37889253800955e-07
17.636601565475765	78.08146187020178	16.871788283109858	2.124852530296049	18.339309547578626	76.59708378410166	1.0709002686449526e-06
20.23969400476303	44.73921231337795	27.318720935168	1.6761761972788745	21.584479613844568	43.36371360584685	2.5233229755321223e-06
21.374394163106203	58.20212381585571	3.7457842113546658	1.073745887746862	21.519410961651776	57.99754863685009	2.324165110256091e-07
15.027757226333296	53.16477629095413	6.2644615804514565	1.577627681900999	15.378968975895816	52.56284053235318	1.128635158349713e-06
12.49093845010353	90.09665655033531	25.55842376956025	0.6504476901801926	12.743710112462125	89.20163143520026	7.40711918993305e-07
10.539094579075883	54.03029084544267	29.035070320131105	3.352364025827205	12.879946191039382	49.13094803831691	1.225445155770598e-05
16.158284308958464	45.11637830104472	18.777852386653933	2.8960677356965356	17.92479860611504	42.937206885002816	4.886670578354701e-06
21.549713001048133	19.478313534353322	16.12453846219805	1.5179127953958371	23.45403019308836	18.71300770649164	6.5202836488936876e-06
17.31903706885671	83.36898319009984	1.7118241777045777	1.7957557779770714	14.56486976378881	98.30882479642214	3.845071886028758e-05
6.181567554973404	17.438276151556238	15.800658894300406	1.8519774047866715	8.896537439300443	14.742831083886053	0.00010958091773847551
3.823264236036615	86.01625902428087	8.487082164353252	0.603395118851835	3.9334153074884712	84.80423377995524	5.134634071379729e-06
2.1643617376212574	36.904249855193385	23.549080559962785	1.7288361883709094	4.8191818360470515	25.021824521301642	0.0004384695651134926
4.981713190022694	66.30211075176716	15.83414142592657	0.1809835450628733	5.052782177808112	65.83251508882941	2.2727808623766018e-06
23.62304727620948	21.2693559887573	23.68854754874671	2.499453547513424	27.281656046520716	19.92828941505775	7.75901655828289e-06
4.610636465132519	85.8759493878981	11.619287415052533	2.12119504994324	5.103145392013167	81.68599784091046	1.2943877350723057e-05
16.650575824252726	57.4567158816165	21.718353088039358	3.260798946353869	18.383516438193436	54.79537549750834	3.5883325473817544e-06
24.505910786995592	47.25103121387753	10.195307762129175	3.359186127911988	25.7318636732603	46.159946420498414	1.398237563582626e-06
4.413784420475655	66.4138063979814	9.097929862237649	0.00996567479177395	0.3706726977439247	262.39514871660435	inf
21.77125886618629	39.92942018777951	7.00030591211958	2.3405509880820343	22.520558047731758	39.280793588255705	1.3617385361989266e-06
1.2879199021214005	4.382528908596067	3.1970883476512317	0.4029310062832128	1.9031541244560537	3.642564755301872	0.004989616944947487
8.93831418201932	20.499189723431176	27.22796159793994	3.3491647448715414	15.97300902671386	15.94272384562344	6.962381968788424e-05
20.43347158607744	11.953882921171978	21.575648139309973	2.42550513581912	26.062415202973128	10.811875131821438	1.929443658828383e-05
20.372105128093526	98.9290965726474	14.096027747296862	1.5565967496610846	20.730075179973323	98.07858419465583	3.2815660184878853e-07
3.629662010242677	100.77610985211841	17.250822653692698	2.341872018430557	4.364601706897408	92.01332431484171	2.7274402395958046e-05
23.098351715610853	91.75654347094266	0.10686544296930327	1.812304487573989	nan	nan	nan
9.885538644383223	20.03859078893419	15.982408852462113	2.5475723055039197	12.983041989136726	17.711500283081584	4.0190581195745624e-05
7.613049007767092	41.876642534141396	2.485503805863062	2.864982411407716	7.94469747257652	41.024345926638766	5.538893672103998e-06
0.8842195967840757	8.38807717742541	20.652636123627136	2.8404510742726456	18.362156213838823	3.590753510556552	0.0003801985506900444
5.245260101374309	96.55479201743691	15.11243142083497	3.391995788887694	6.1006632141867865	89.6850259232138	1.3656903035507929e-05
18.64105469598521	61.748417190727494	5.753531925301613	1.2896023651119262	18.87184015363914	61.37289988749214	4.091074684075169e-07
3.149640768942353	45.385103521479074	1.8393555923427558	0.05970148233771243	1.4972383906171338	75.4510770760614	0.0011287711164900856
6.565369337764569	8.797591833915783	16.049403845717833	1.3454182563397052	10.701619763235673	7.084182874072056	0.00022104930071086345
5.341553437620809	103.41240489004441	12.309448701532222	1.1704820218404668	5.576977884860886	101.21735627559515	3.936647012348644e-06
0.2998206884943131	82.87381437088813	16.09948818352133	3.007149400523463	1.66934727153229	40.39225459452873	0.002061350913293811
19.111361956082067	40.04780895766775	23.217622349294178	1.0138625316107996	19.931950377569862	39.22960861594627	2.0461232367226993e-06
10.172072642881396	34.61736679055489	16.633950459307815	1.2555103472435554	11.106954340906297	33.16313797540505	9.965783173888136e-06
11.420767340609297	25.52205509685095	26.659203298569754	1.7664052362039075	13.876489115874639	23.28204420979207	2.261977036354138e-05
2.6907734319607566	86.66993099934649	24.899871013389387	2.238948266820676	4.084492418802657	70.55679667030462	9.827905745636387e-05
22.215458833694804	62.93745342513232	6.547075304223373	2.4506130489849314	22.689395492638006	62.2898704449606	5.465810833775816e-07
17.84102669729757	13.07557666863269	2.2350280540215373	2.0856562391306634	18.49698801423311	12.863646206861517	4.6651902360830935e-06
18.49131794015403	32.261919745659895	25.658094137097297	0.26281066935177333	18.780405051913856	32.01368938766197	1.013835009395172e-06
5.220089238020367	47.89968525987957	13.933364082840235	2.7969605692946584	6.564208571978688	42.90663647053224	3.82318903533767e-05
20.882167733089798	69.29375002205495	5.536299331782175	2.0930273399716057	21.20153130686066	68.77727432019873	3.891368162919134e-07
9.50986511686915	53.112412520115996	3.018266185660229	0.0268870513922643	0.27168523291892016	439.0651058134573	inf
0.9554353526191605	24.95133541048601	29.421930910051955	1.2860040072515104	5.879828959308623	10.482907651790322	0.001973386280413237
22.448258916641244	25.421955018492646	16.011141320973643	3.3336403754413766	25.536827683311696	23.980569622373324	6.21696369043366e-06
21.752893981212875	89.72102765092954	14.771197023679903	3.2347386105087326	22.592013804074277	88.07727346663937	6.983959359358765e-07
24.266633571070223	38.84368739104723	22.422851137860007	3.0267253038510527	26.655060727599647	37.166232900584575	3.095366465337675e-06
0.08854581456799823	83.2911975483803	0.051530109179181514	0.37868070774681456	nan	nan	nan
24.404634458324153	37.225418843243226	25.332270498540932	3.2271878431127368	27.275546550049782	35.348804661835814	3.652732558162076e-06
19.164310902360576	94.7517491394871	3.1646412014822767	3.026994030558392	19.365489771568768	94.26212061467206	2.1670533219205828e-07
19.33757224233747	17.668266048541668	1.490125674568272	1.1113674291529434	17.66873167256495	19.332455484196284	9.547319944851642e-05
11.082223373607295	31.66310555353995	5.388160888684844	0.19261121043285992	11.148025360349505	31.569182136472858	7.136849090494043e-07
6.7681111357133075	30.061353511255035	18.920223086759965	0.8524128094520393	7.580296818095132	28.436118200216796	2.441276385353502e-05
22.92865944177539	57.882424947608065	16.267665591171827	0.4948666989160429	23.147716520558873	57.60879788886015	2.6970299747655594e-07
7.005379054523537	103.89042580218397	15.872680504489233	0.832660806145677	7.206903826283812	102.43188061710403	1.8281122370965193e-06
3.456629269066994	58.04317352891857	3.5242069883222586	1.56640452420839	3.64705813960468	56.52577071250071	1.6077196146119473e-05
2.6090969375528785	3.3737114803301798	7.903046099708444	1.3085055041224218	8.486389695388949	2.255560052215012	0.000917650783305385
15.689192145493827	94.61611696739352	16.01483760013118	0.9547784923254341	15.943062705413674	93.86313946207852	4.3157568404926594e-07
0.5425136525176816	62.98854634277986	15.36552393542407	1.0879424834469162	1.161439675704215	43.513369840314155	0.0024044867797592354
22.545552581293705	101.75595633238358	21.2547574800468	1.5791767458241073	23.018966531624795	100.71492604061858	3.379052247683775e-07
18.002306187644656	68.12328131107003	16.519874256730564	0.0014975749592403104	1.3952262114133605e-65	1294.7887458559126	inf
10.128300344056807	3.90431601224583	15.985649307820873	1.5141177547028108	18.050237992845314	3.2520693198129798	8.371660861469896e-05
22.83756216124525	91.57979069283427	10.21349887932549	0.33184179035904393	22.904056004555873	91.44653886915992	5.101753792952808e-08
12.224583034357417	67.50380811849955	27.458176862854693	1.588309055511622	13.082620951244385	65.29173374291616	3.2646077504712125e-06
1.979641421937659	8.537682628335093	23.312425665584364	2.167680583765411	17.968264785454892	3.748694799999613	0.0006079661641007767
1.311171283074741	57.010426259550115	16.329360842672617	1.3335558641218683	2.17181797814894	44.44381136310114	0.0005805770537652948
0.32754538248080894	50.05862970402981	11.039564356842131	0.25083928333684774	0.4295845530412494	43.97464078219546	inf
21.79903119164634	19.05507888777847	1.867393343042209	2.280348827936058	22.058651554221104	19.017812355595563	6.039844836893778e-06
17.663080731246794	7.438154464101635	1.5587979276505506	0.19558432554616462	14.166950422341555	9.17193205582775	0.0005372507761055802
1.1612815116181479	82.06186738997074	0.4388979876060741	0.9759179684864759	nan	nan	nan
2.732779780037151	87.95614019727996	25.45642262586475	1.8531078357995914	3.8717964617131577	74.0415318771659	8.38433187465405e-05
10.424487032080144	29.165078835152897	20.54380739618386	2.10336804771853	12.566170825711225	26.69847041669216	2.132809861721718e-05
5.7796888829592765	41.26934751934342	26.921074956959888	2.894639933042253	9.245973681003555	32.99752327036929	6.962159467551757e-05
1.7444005502417397	38.78317314352468	4.979790023752758	0.38507114877428816	1.8443884500096615	37.719963204788755	0.00011715911269900793
2.740931163317061	100.65757928435495	28.449250509937805	2.2593586915503345	4.1209470906626295	82.29893899374544	8.166659054260009e-05
7.890008388236212	6.777560440838197	28.989680529107037	1.1492192083906487	16.8515477789647	4.874814128258831	0.0002940356159100076
9.104177635782369	38.18159575607238	15.625459656423178	2.3579402222958477	10.618547402841084	35.46847701821798	1.6590606676287812e-05
22.77845977136413	97.47774110693027	5.645552998438786	2.0926928362263215	23.01025018911144	96.98998453460757	1.6885476084708903e-07
11.528391734636969	10.01360654221755	1.1688085787238713	1.9021348021192888	11.378370986992609	10.302739035214127	0.00011253394456466139
18.04489890305188	53.12608977486613	22.861631773050938	1.6961764422565186	19.064607337668665	51.718515146282535	2.114476965973164e-06
9.755532776055384	55.78024347944177	27.392137516135296	0.877101450239594	10.331850702308994	54.21959010887809	4.461812906717423e-06
10.611238407412038	88.00577338912322	11.486362314045133	1.331606794515409	10.907640811393415	86.8105079557257	1.2479963314800433e-06
11.370770354370153	99.14927038892883	15.180542409564865	0.5207895058358728	11.499280524598193	98.59329006735305	4.233148550801432e-07
13.285024034188336	66.3953101056744	2.707639743526381	0.13667921963199875	6.118127498561491	133.2969531286793	0.00023494974492944284
8.020269474785437	82.69354751229359	2.2357765941312855	2.090338830538067	8.105672444354942	82.36866584464268	1.3342482822649247e-06
20.24922072973062	67.79365751493282	24.084097316417868	2.433803048418525	21.43230764754865	65.9458595225746	1.4828455165595222e-06
16.585090735809324	53.130605543762776	12.098123582478454	2.895897451233919	17.672961712824755	51.52432204759526	2.59382712827087e-06
20.166077261104125	46.58051855719298	2.2556793088829545	3.0244725504039027	20.395580109043465	46.38491222205117	1.008766306695749e-06
3.0855276238696105	42.66280005463907	28.907344078821982	2.5491388665502615	7.209393728684102	28.368524538033945	0.00023162815699737094
22.706354633465683	27.421656784677683	25.95502498715344	2.743079849460947	26.054786457812774	25.74478791273355	6.312315162309078e-06
2.207062016942206	91.8199041694585	13.467434264999877	1.7679870811280767	2.746309130331983	82.40042757515455	8.258079795669421e-05
4.038565269111495	54.91142421044518	2.454213087389807	2.183570197409974	4.2319740448871945	53.666927252096826	1.1397319014446395e-05
1.8445184171594964	11.903569418719059	5.502560913030011	0.40928128057043706	2.2347221369087134	10.832755458383073	0.000788745001078056
12.17392558145595	3.8143087855144975	15.454789478094481	1.9271216428202296	20.877177297053642	3.350678351362759	2.9975111353410833e-05
2.438094927286407	38.18644432226568	25.310399414530888	2.4923126841189185	6.563559029006735	23.778180654329507	0.0003677134621893969
1.0000486264659432	29.108040259632272	19.24762170340353	2.088505325356837	5.1419086339881455	13.473333731910799	0.001408227476687878
20.9098097600572	10.828658958302087	12.617925345426166	2.7445668294834276	25.57464890708216	9.979141480892395	1.678710265886939e-05
14.948161371195436	29.79342522728996	29.17232121930923	2.6578790484017563	18.242510061427367	27.17714967554141	1.3519218152967176e-05
16.627409907967028	92.8064112953598	2.6700545230801347	2.3817773897914156	16.73622998285474	92.57425932357553	3.459084188977395e-07
6.4118755189846635	103.3890755887667	13.402452758928339	1.035217471753064	6.633822127717695	101.65212862037673	2.4554116153628263e-06
13.306014682525555	27.832230731415766	28.77193861619075	0.20167212174481106	13.585466865855498	27.545505372131593	2.3098095056871046e-06
8.159076182215353	87.40916078862486	16.453569559848322	0.703266754971701	8.366873729576838	86.32010763021712	1.5944657788153657e-06
21.070628702703267	46.404072238433905	9.706531500773826	0.17575087415816604	21.139659839737806	46.32795897815648	1.2526870178590508e-07
23.438612204998858	18.79454213063457	2.311474395166804	1.2472625117894893	23.67188813740046	18.729018039729915	2.23704936977642e-06
14.545526398029276	60.567197477861484	26.884772724364698	0.20654486235828093	14.671529118425338	60.30609063736872	3.985659660474139e-07
15.669758951207879	36.277184842967245	26.646323883819147	0.05554356814928748	15.730303393168573	36.2067473219875	2.6943527416528844e-07
7.2799333318828525	13.681481897724145	4.268327210746567	3.410227147367325	9.193139576498336	12.393918192136224	5.905020594855605e-05
1.2265079482916483	17.017474326974842	20.57969512307435	3.038833329483037	12.768140172802068	6.531000191428675	0.0007651837159385334
18.133715195308362	31.606950584361396	5.188894803028467	1.789034870875552	18.693508420826863	31.143848590396647	1.9223661319808346e-06
12.704002771576363	19.243362569116435	25.64039500340938	0.9195385199142201	14.363505116065099	18.13876070519326	1.831332247679164e-05
10.43961467078693	27.228664496345075	16.5638303719651	0.05958462240029831	10.503401721981458	27.145315718760227	9.23462328343568e-07
2.03478061407487	13.341711625135229	25.192713390021204	1.646794516618147	10.953924526241448	6.265283271184432	0.0010605440847828668
13.52480205945901	8.888644938541624	23.564847994998512	1.2515796067601839	17.94510066436819	7.848328879427833	5.9310830799756254e-05
15.810642471823694	22.255438160318313	4.743081326019915	0.4315218749724306	15.99381631616788	22.128460234178732	1.2890867572655853e-06
1.206464215694664	20.65132860564054	27.885212148276125	1.5738603295712545	8.108439132248433	8.484183670040164	0.0015337253194410737
15.308024678110293	6.176599037658336	17.675201297769448	2.0454573496080455	22.65233470561174	5.388802656993242	3.963091580891546e-05
7.652618173257284	68.60516077171863	28.222759531863108	1.0186536759980986	8.209332704883291	66.26294319920298	5.9435006139282875e-06
19.02529718584283	31.081160477160484	8.17691026195043	0.05708676004576741	18.79044011481823	31.472254045229402	7.770971602503954e-06
19.83409531673937	51.97917466495674	26.453089447415376	0.9569747875515497	20.487453780995896	51.154705051040594	1.1835546734548224e-06
8.73946536583912	85.3879433647571	21.36024480766384	0.0012350387464408858	1.4838336897653279e-61	831.856623445971	inf
10.130890297870796	14.024340448420023	8.259387561973725	0.23746851796037663	10.397906382217176	13.84435878032835	7.814990757426108e-06
18.68669098019676	14.69238389086861	20.745841865008984	2.4474283023259407	23.322070336201776	13.352104620700105	1.8710500861242318e-05
22.08688743913458	74.15278960418775	24.15248457867964	2.11426635584136	23.030479142449124	72.64967029025787	9.238045236817493e-07
2.2089223785502488	57.84846540734231	20.398964433488068	0.21570895928775363	2.3612275465524704	55.951849088082895	5.0147316009821405e-05
20.20582651559174	24.04842132347625	29.359131451703387	1.880275653110061	23.092897034971134	22.594340099694335	8.471244604741236e-06
15.596717686210972	57.391032863164845	17.00140650721091	2.5138007119055006	16.728845545715654	55.47200889555029	2.8777693228171226e-06
17.104409657549258	8.058801115366759	15.574506661173903	1.8898923441971003	22.24000720667207	7.241792855726796	3.5969322227589576e-05
5.421018068709688	28.166286638683637	11.086861863474132	2.056930957844377	6.825284935645578	25.237234837283047	6.04611996672069e-05
3.522746399156345	25.478570774402936	14.161426194060422	0.2837327194591292	3.7878594786286577	24.575710054570827	4.877219506260241e-05
13.148138433354143	13.437164019374512	0.31687391638190293	1.2859689008253985	nan	nan	nan
15.13046231678861	76.88968875466855	20.998654741678926	3.187066121462326	16.375984727758517	73.99455676570182	2.5034828112398533e-06
5.6568193742527795	39.79489320658736	24.903630442418184	0.06546363141344112	5.718304338300381	39.57924411241359	2.4315661386916637e-06
18.88576956063766	21.326107973097223	3.737910624258433	2.245614775643217	19.636798630092667	20.93689510525586	3.2061179640923376e-06
21.89732799260321	84.27908631732207	20.887912053341946	0.8036480443880127	22.186753147401397	83.73043763624085	2.695806287809723e-07
14.51683073766094	93.89573945865287	21.463696261302793	1.405823763894575	14.978486187254578	92.45120186784288	9.161319939537693e-07
2.8533039642584406	24.069241413059384	14.833620775201398	1.2942445369683155	4.578467141432413	19.141549450540435	0.0003246006374439239
12.595357746833717	70.19784512790723	14.020343533764411	2.5547016932045867	13.416251217473873	68.06502077493704	2.7766844809956195e-06
21.330977790278684	54.935702119598496	15.36068969568505	0.35809425836402614	21.49255242913478	54.728986517340935	2.4529780682319573e-07
15.015006980850265	100.92324036305095	3.148530260629195	2.5605832895371625	15.174527388692866	100.39365692343898	2.7547896755785435e-07
4.613197180228407	80.08317723432911	3.37538451342589	1.552872698782116	4.744093112426801	78.97813490922576	4.0230161412047756e-06
11.410491398849805	84.93930767486151	6.808183264885077	1.0744014273326066	11.573353202978316	84.34163417556418	6.14664104720939e-07
20.7462555803747	23.978489437054666	25.607615544625524	0.6427538240428035	21.676503074988094	23.468510036986032	3.2276133013789343e-06
11.168443164236667	59.18486014595972	24.2547993658952	0.6008784473026884	11.511898691523067	58.300513075209	1.9302699624407007e-06
24.199827572732893	72.81413007679537	20.073053209128023	2.27550690135707	25.10808226989982	71.51372310444052	7.450225619487708e-07
11.995971825294651	104.04353137880558	8.826508422937845	0.547116597181504	12.081209840732564	103.67464414774162	2.3763613676754691e-07
2.131749364879042	14.444737386963727	5.080989293649042	0.6095595797301617	2.5715421182413825	13.17863081897759	0.00046276722995431877
1.953460183897867	35.766153326679564	25.040154704883534	2.613362787834464	6.86022030241959	19.722832736989325	0.0005345429359083399
8.69952202013578	91.66577154608635	8.223611906320901	2.186561142059567	9.056014148553775	89.86506430565541	2.1790935459289167e-06
15.330589379377361	27.245907396598902	23.259853381679218	2.8963120966859943	18.669707723933705	24.89939526667168	1.3753684551060851e-05
