k1	th1	k2	th2	kc	thc	muc	err
0.7315224159681016	192.84592646465077	8.785775741315392	2.2368699730097736	0.7425250196940177	191.906268908816	17.902425807467353	0.0006131312206280112
1.4052337099320733	32.26649862351198	12.733577910494501	3.789473339373986	1.9585022978235573	29.0099778189594	36.761991544383186	0.0003546313227492009
0.2809731042180355	126.03513709827354	18.92167403186112	1.559639955392236	0.38485034107838384	115.12581455290875	14.205834328477096	0.003901465124959303
0.7652031471075029	120.7786123481902	26.357657545703525	1.8509641517171798	0.8198232765937247	117.96645785589558	43.81894926059023	0.0006886197783261026
0.7838067805916774	43.282954024134725	39.6865820795382	0.8360360134805686	0.9206241547975879	40.878465556058835	29.047007704055936	0.0014100264862985051
0.42958389576272504	265.967347839566	26.725780725825565	0.07594596603498696	0.3239140502876365	276.63929633967945	-5.390070049203075	0.000528512532086323
4.587526059764501	75.97633618459841	20.67752526155581	0.8663476883024602	4.5962176227862654	75.92642154392377	17.482842286743676	1.7054545802092202e-07
0.3561070346228565	291.50005774629597	24.179186626932836	1.966009292648975	0.4072252510098494	280.4059006631605	30.37958610251306	0.0018817941108729835
9.643316084749246	161.36199595540225	16.626469660891775	1.1789626413716219	9.647480878961687	161.33413618886829	19.19821671024374	4.3427353693230016e-09
2.9815489668384583	19.873295135447663	33.01607045077289	3.8424024845583524	7.225534517785745	15.18004673204405	76.43028180304053	8.417679384602703e-05
8.271220612741187	40.98802633954211	10.76680360586654	2.696868219705442	8.406092492811817	40.77223758657016	25.322420015366106	7.136980330283502e-07
2.573566810815531	163.7805168340829	19.08010027906686	1.6095945967694962	2.5795254615106655	163.6489203193805	30.07449705642233	7.714714369122149e-07
1.1486895621919944	5.971882163390025	12.691695530957796	1.6197875569872198	5.511073833360865	3.7090396620494923	6.929345973627129	0.0006990067728311676
1.3534858612564302	94.26726976400727	21.96088017173935	5.684700465110921	1.60995563299257	89.02062685020476	109.05442719755055	0.0001522349309791085
0.7003370440345698	117.746504936171	12.178684414121255	1.352836557355904	0.7172286590911306	116.83592520882434	14.811625253314219	0.0006767470994174179
0.5692684255977671	5.8975055457721215	40.14208193799355	2.136835804400497	1.2002004360958227	25.25699600614066	52.09286188692536	0.006622431106269954
6.211227781027602	58.17170944651129	18.897119081169393	3.0317261196526624	6.361384269373252	57.71800039422975	51.442198667169635	1.3269476595142804e-06
0.38699876858206417	215.46283647630312	20.740779554549192	4.369820371059507	0.5987959122860685	187.40757166426135	50.762216441178836	0.002837984486657688
1.6595740091092108	133.83732605256154	33.7562071339038	1.7599879298455516	1.6776994452030978	133.3490765211166	57.80043998811425	2.4049263186633575e-05
10.094632356319275	41.030366769820965	16.118878669392775	0.3519432625499613	10.099723461680757	41.022324590848584	5.545136582107034	1.7066047157019703e-08
9.350063874508008	23.862488980883928	35.465483977380984	2.8238420854293738	10.78466775052112	22.80121996605797	77.36113764091198	6.128352801818561e-06
0.4752886405348121	28.130980056717267	10.577000142216443	3.655924737995543	4.32822914656811	12.74883499047667	-6.317411059579989	0.0018589521337111425
0.06995657291496868	51.49273508071909	12.946852541309664	1.5133499538094608	0.26075060958143115	37.88126926819484	-0.14251717231172023	0.012095827654170853
4.097771269874702	186.73070044871642	18.36110554883794	0.699544748710295	4.0992933556260605	186.70100564424766	12.68145924723865	1.467247057448133e-08
1.737077606696933	231.45113361131354	36.45089089743955	0.6579610750104498	1.7384261674801902	231.3798212050456	23.793980964897628	1.8634107084379134e-06
0.3724359832911815	60.75890243669937	38.95109296923522	0.12837715225944324	0.39273694780376117	59.86617984092482	3.4686569707100325	0.005596670999765639
0.015796141537402778	209.22841591054993	25.626493411381205	1.097105122546509	0.025956858588587716	188.70807907250014	0.7564043360124675	0.005509634410713509
6.633673418435495	3.638671637771373	27.971019913174104	1.3987393708673554	18.461502392303768	2.7787918723560088	11.961253317589588	6.367925727577805e-05
0.6002029035592126	117.0466964519129	15.14082911474544	1.0891638655096514	0.622067574580331	115.72968785343511	14.163737504942787	0.0009281925742406679
14.37728902689746	168.37609125138462	25.35910863172107	2.752879888060185	14.399355479515464	168.28639420143813	67.38617949374202	6.119125150171718e-09
0.5868253119382852	53.46738087878176	14.377602732086306	0.6248618877527713	0.6160505095437597	52.64922616145292	7.57899719483278	0.002707446222799333
4.369438526458974	2.544131168968234	13.9336735951954	1.1345406746757383	11.58759025407973	1.9971168877999317	3.7829720017240263	0.00014426560503143866
0.8130137309419372	86.0033811164195	27.96924532758962	0.48772002347527377	0.8245220537113505	85.59790478090953	12.84651804591995	0.0006009218399144796
0.4027102087054524	46.316017887240974	16.154440266993465	0.6204506115990277	0.47286125377180466	44.11953325951535	6.707181505377946	0.0055754481399030815
0.3818338855649474	30.357613635593168	18.979561233440215	1.9008028244274628	3.928154017526446	13.063252048597262	-8.398432595722369	0.003034938191181655
1.0706537449965634	217.0782308256028	23.117984108965768	2.5747336074780818	1.085671778946505	216.04194536514493	57.256895410340775	9.030838073919513e-05
2.123321568707087	10.34732489901905	27.438854897933595	3.9874263979033753	17.56764918909816	6.146945357257353	23.39247026950963	4.271313546152617e-05
3.750973371182422	371.11957320367276	19.39679334039612	2.0660182423942866	3.7534392517042314	371.0255682889482	39.511044457087564	1.7707067376408792e-08
